Datetime,Open,High,Close,Volume,RSI,MA
2022-02-23 13:00:00+00:00,96.00638580322266,96.09927368164062,95.75072479248048,0,0.0,95.75072479248048
2022-02-23 14:00:00+00:00,95.750244140625,95.7711181640625,93.95173645019533,0,0.0,94.8512306213379
2022-02-23 15:00:00+00:00,93.94979858398438,93.94979858398438,92.87635803222656,620784,0.0,94.19293975830078
2022-02-23 16:00:00+00:00,92.88192749023438,93.86848449707033,93.86848449707033,1483360,25.659594032230558,94.11182594299318
2022-02-23 17:00:00+00:00,93.86605834960938,94.56432342529295,92.74676513671876,0,19.88941826051729,93.8388137817383
2022-02-23 18:00:00+00:00,92.75447082519533,92.9931869506836,91.6957015991211,2110528,16.427903686298407,93.48162841796875
2022-02-23 19:00:00+00:00,91.67642211914062,91.83757019042967,90.63159942626952,0,13.966966470258527,93.07448141915458
2022-02-23 20:00:00+00:00,90.63194274902344,90.63194274902344,90.57266998291016,0,13.852050218475611,92.76175498962402
2022-02-23 21:00:00+00:00,90.58079528808594,90.8617172241211,90.00287628173828,111376,12.831265503788117,92.45521291097005
2022-02-23 22:00:00+00:00,89.98307037353516,90.10213470458984,90.05501556396484,2432752,13.415126590714962,92.21519317626954
2022-02-23 23:00:00+00:00,90.119384765625,90.119384765625,88.79585266113281,1688560,11.547264617572992,91.90434403852983
2022-02-24 00:00:00+00:00,88.73563385009766,88.88956451416016,87.93256378173828,778768,10.541013022818902,91.57336235046387
2022-02-24 01:00:00+00:00,87.9488296508789,88.0908432006836,88.03355407714844,3765248,11.44376840607849,91.30106940636269
2022-02-24 02:00:00+00:00,88.03142547607422,88.28094482421875,86.8450698852539,0,10.229001079383863,90.98278372628349
2022-02-24 03:00:00+00:00,86.75121307373047,86.75121307373047,82.5938491821289,8970112,7.413914022679762,90.42352142333985
2022-02-24 04:00:00+00:00,82.55770111083984,82.55770111083984,81.76268005371094,8214880,7.909462522643935,89.88221883773804
2022-02-24 05:00:00+00:00,81.77587890625,81.83467864990234,79.57382202148438,7911072,7.3446579235272935,89.275842554429
2022-02-24 06:00:00+00:00,79.51995086669922,80.2283706665039,79.32157897949219,6441296,1.0309559007085483,88.72282791137695
2022-02-24 07:00:00+00:00,79.30493927001953,80.3666763305664,80.23519134521484,11044528,7.283972291523497,88.27611019736842
2022-02-24 08:00:00+00:00,80.2574462890625,81.57315826416016,80.12574768066406,5766656,7.784484145697121,87.8685920715332
2022-02-24 09:00:00+00:00,80.10762786865234,81.115966796875,79.8436050415039,3617792,8.255572009229823,87.07323608398437
2022-02-24 10:00:00+00:00,79.86051940917969,79.86051940917969,79.18924713134766,2493952,7.891908733366137,86.33511161804199
2022-02-24 11:00:00+00:00,79.19805908203125,79.85879516601562,79.78840637207031,3180848,12.297856930044262,85.68071403503419
2022-02-24 12:00:00+00:00,79.81520080566406,80.0009765625,79.33314514160156,3422384,11.568688042660838,84.95394706726074
2022-02-24 13:00:00+00:00,79.3369369506836,80.03717803955078,80.03671264648438,2612976,17.301509724576647,84.31844444274903
2022-02-24 14:00:00+00:00,80.00806427001953,81.57119750976562,81.54438781738281,5096752,27.24714444952292,83.81087875366211
2022-02-24 15:00:00+00:00,81.57684326171875,83.48699951171875,83.46744537353516,2773568,35.60518271050853,83.45267105102539
2022-02-24 16:00:00+00:00,83.48123931884766,84.9767837524414,84.13175201416016,2974848,41.15380597274803,83.1306251525879
2022-02-24 17:00:00+00:00,84.14298248291016,84.15135955810547,83.25149536132812,0,52.748182575810226,82.79305610656738
2022-02-24 18:00:00+00:00,83.24734497070312,85.56696319580078,85.5544662475586,5954800,64.10958872997605,82.56802864074707
2022-02-24 19:00:00+00:00,85.52105712890625,86.7637710571289,86.7637710571289,5325472,78.85823895110947,82.46642456054687
2022-02-24 20:00:00+00:00,86.80565643310547,89.40070343017578,88.83935546875,17242416,83.32391281119777,82.51176414489746
2022-02-24 21:00:00+00:00,88.8490982055664,89.05799865722656,88.80326080322266,2005200,81.96281610353476,82.55024948120118
2022-02-24 22:00:00+00:00,88.76847839355469,88.76847839355469,86.64179992675781,0,71.08045241649488,82.54008598327637
2022-02-24 23:00:00+00:00,86.65321350097656,87.7713851928711,87.70027923583984,0,74.20188014101058,82.79540748596192
2022-02-25 00:00:00+00:00,87.79470825195312,88.66727447509766,87.27362060546875,707376,75.25760909205756,83.07095451354981
2022-02-25 01:00:00+00:00,87.31717681884766,89.05441284179688,88.20061492919922,1030288,75.75427737226278,83.50229415893554
2022-02-25 02:00:00+00:00,88.22955322265625,88.78107452392578,88.78107452392578,0,78.7051206864979,83.97526893615722
2022-02-25 03:00:00+00:00,88.76790618896484,88.76790618896484,88.54467010498047,0,76.60448047836557,84.3907428741455
2022-02-25 04:00:00+00:00,88.54156494140625,88.54156494140625,87.7914047241211,0,70.50178750185911,84.77402572631836
2022-02-25 05:00:00+00:00,87.77801513671875,87.77801513671875,87.18172454833984,0,63.33967932467254,85.14093170166015
2022-02-25 06:00:00+00:00,87.06327819824219,88.1980209350586,88.1980209350586,0,64.24371028002416,85.5913703918457
2022-02-25 07:00:00+00:00,88.18301391601562,88.34236145019531,87.8209457397461,6194928,66.59117086999856,85.9929973602295
2022-02-25 08:00:00+00:00,87.83633422851562,87.90469360351562,87.45063018798828,0,58.008752030110074,86.39887161254883
2022-02-25 09:00:00+00:00,87.45899963378906,88.21617889404297,88.21617889404297,0,56.37338664966829,86.80784492492675
2022-02-25 10:00:00+00:00,88.31192016601562,88.53703308105469,87.81146240234375,0,44.71436014286701,87.1211986541748
2022-02-25 11:00:00+00:00,87.83214569091797,88.68961334228516,88.68961334228516,0,49.46217691260086,87.3823070526123
2022-02-25 12:00:00+00:00,88.75940704345703,90.68250274658205,90.66996002197266,4573312,69.39526251870726,87.70921745300294
2022-02-25 13:00:00+00:00,90.65451049804688,91.67279815673828,91.08531951904295,0,67.37473449414472,88.10090866088868
2022-02-25 14:00:00+00:00,91.08387756347656,91.13723754882812,90.24729919433594,0,64.64486302965453,88.33555030822754
2022-02-25 15:00:00+00:00,90.2090835571289,90.910400390625,90.910400390625,0,63.701367988106234,88.54288177490234
2022-02-25 16:00:00+00:00,90.93997955322266,91.37586975097656,90.69405364990234,0,60.04227770960232,88.63561668395997
2022-02-25 17:00:00+00:00,90.7161636352539,90.87702178955078,89.98231506347656,0,57.18825221348656,88.69456939697265
2022-02-25 18:00:00+00:00,90.0076904296875,91.2540512084961,91.1553192138672,854592,66.14208801001084,88.92024536132813
2022-02-25 19:00:00+00:00,91.14348602294922,91.38726043701172,91.37258911132812,0,70.89729338193732,89.10386085510254
2022-02-25 20:00:00+00:00,91.35557556152344,92.50894927978516,92.2769775390625,0,70.56883156654713,89.35402870178223
2022-02-25 21:00:00+00:00,92.284912109375,92.7022705078125,92.5478744506836,0,74.0943539455182,89.57139167785644
2022-02-25 22:00:00+00:00,92.5546417236328,93.43009185791016,93.37833404541016,41200,78.8611495783137,89.80125465393067
2022-02-25 23:00:00+00:00,93.38765716552734,93.80267333984376,92.74258422851562,270544,72.32054512716606,90.01115036010742
2022-02-26 00:00:00+00:00,92.7457504272461,95.18106842041016,94.88639831542967,4549392,79.78005829315889,90.36590003967285
2022-02-26 01:00:00+00:00,94.89347839355467,95.1387176513672,94.56453704833984,0,75.94390732350266,90.73504066467285
2022-02-26 02:00:00+00:00,94.57731628417967,94.70551300048828,94.54227447509766,0,70.67600134920013,91.0522533416748
2022-02-26 03:00:00+00:00,94.54945373535156,94.61800384521484,94.17401123046876,0,66.5752554205998,91.36990661621094
2022-02-26 04:00:00+00:00,94.17546081542967,94.34190368652344,94.14665222167967,164576,72.91980203880652,91.7047077178955
2022-02-26 05:00:00+00:00,94.14847564697266,94.19751739501952,93.03379821777344,0,61.854255330023655,91.94558868408203
2022-02-26 06:00:00+00:00,93.04724884033205,93.5215835571289,93.34138488769533,0,64.63016759776546,92.2220848083496
2022-02-26 07:00:00+00:00,93.33071899414062,93.6847686767578,93.6847686767578,0,71.32957803926536,92.47184257507324
2022-02-26 08:00:00+00:00,93.6872787475586,94.36705780029295,92.7711181640625,0,59.595233780355194,92.57690048217773
2022-02-26 09:00:00+00:00,92.7834701538086,93.04507446289062,92.52766418457033,0,56.83801371595415,92.64901771545411
2022-02-26 10:00:00+00:00,92.5403289794922,93.06900787353516,93.0633544921875,0,54.867829217932126,92.78982048034668
2022-02-26 11:00:00+00:00,93.07470703125,93.19918060302734,92.7553253173828,14800,51.278285552566594,92.88206672668457
2022-02-26 12:00:00+00:00,92.76921844482422,92.81920623779295,92.70313262939452,0,45.398122225873536,92.98252067565917
2022-02-26 13:00:00+00:00,92.72413635253906,93.42692565917967,93.25348663330078,2241872,53.52309782179804,93.1460792541504
2022-02-26 14:00:00+00:00,93.25764465332033,93.61361694335938,93.5974349975586,0,38.1765783620894,93.26818504333497
2022-02-26 15:00:00+00:00,93.72406768798828,94.31692504882812,93.86540985107422,0,43.52300550186879,93.39282608032227
2022-02-26 16:00:00+00:00,93.86666107177734,94.03787231445312,93.41234588623048,0,40.305709670071344,93.44959449768066
2022-02-26 17:00:00+00:00,93.41583251953124,93.78787994384766,93.75238800048828,466240,46.365055915639,93.5098201751709
2022-02-26 18:00:00+00:00,93.75083923339844,93.75083923339844,93.2879638671875,0,43.11578689828128,93.50530166625977
2022-02-26 19:00:00+00:00,93.29422760009766,94.21969604492188,93.96330261230467,0,58.01416648248132,93.56633758544922
2022-02-26 20:00:00+00:00,93.9574737548828,94.34978485107422,94.29129791259766,0,58.16140717035994,93.53658256530761
2022-02-26 21:00:00+00:00,94.29034423828124,94.85838317871094,94.34943389892578,0,56.004968354997686,93.52582740783691
2022-02-26 22:00:00+00:00,94.34304809570312,94.4234619140625,93.99520111083984,0,62.3026468139011,93.49847373962402
2022-02-26 23:00:00+00:00,93.9742660522461,93.9742660522461,93.48423767089844,0,59.12345553243189,93.4639850616455
2022-02-27 00:00:00+00:00,93.4887466430664,93.84866333007812,92.1907730102539,0,42.728681815696554,93.36619110107422
2022-02-27 01:00:00+00:00,92.0302963256836,92.2156219482422,90.65404510498048,1995168,35.4660311704158,93.24720344543456
2022-02-27 02:00:00+00:00,90.5712890625,90.77531433105467,90.59615325927734,608048,35.43809214467109,93.10994186401368
2022-02-27 03:00:00+00:00,90.57891845703124,90.9993133544922,90.51057434082033,0,29.741505123804117,92.9512321472168
2022-02-27 04:00:00+00:00,90.52698516845705,90.68914031982422,90.6103057861328,0,27.112106711063007,92.84319152832032
2022-02-27 05:00:00+00:00,90.57782745361328,91.30870056152344,90.96961212158205,378816,28.118161168697867,92.76528892517089
2022-02-27 06:00:00+00:00,90.9168701171875,92.1897964477539,92.17626190185548,796128,41.614634227131916,92.7209342956543
2022-02-27 07:00:00+00:00,92.16685485839844,92.3558349609375,92.24757385253906,25728,39.40533345651939,92.6955467224121
2022-02-27 08:00:00+00:00,92.24727630615234,92.29157257080078,92.21642303466795,0,41.96562900791818,92.67121124267578
2022-02-27 09:00:00+00:00,92.2076416015625,93.12932586669922,93.12932586669922,0,43.96197921097152,92.66500320434571
2022-02-27 10:00:00+00:00,93.1290283203125,94.27508544921876,94.10875701904295,1625200,48.79231637414257,92.69056930541993
2022-02-27 11:00:00+00:00,94.1277847290039,94.89559936523438,94.84246063232422,834272,52.99419342761986,92.73942184448242
2022-02-27 12:00:00+00:00,94.83560180664062,95.32815551757812,95.23395538330078,1908160,57.48916518912258,92.83050231933593
2022-02-27 13:00:00+00:00,95.23371887207033,95.24510955810548,92.63899230957033,2145696,45.9183883993045,92.77483253479004
2022-02-27 14:00:00+00:00,92.72819519042967,93.05274200439452,92.25309753417967,3124080,50.32987321142002,92.72308921813965
2022-02-27 15:00:00+00:00,92.31930541992188,93.93455505371094,93.8425064086914,2797760,66.78239959907077,92.71704940795898
2022-02-27 16:00:00+00:00,93.84132385253906,93.87752532958984,93.07119750976562,0,62.11731959178761,92.65604438781739
2022-02-27 17:00:00+00:00,93.0608901977539,93.14984893798828,92.90818786621094,0,61.64990813825366,92.58398208618163
2022-02-27 18:00:00+00:00,92.90084838867188,92.90084838867188,92.37618255615234,0,58.2344130778946,92.50303115844727
